Latitude,Longitude,Rainfall,GW_Recharge,GW_Extraction,Extraction_Stage_Perc,Prev_GW,GW_Level
25.82861,80.32389,764.9,63331.9,40153.75,67.36,9.0,10.2
25.85,80.42778,764.9,63331.9,40153.75,67.36,12.05,10.5
25.871,80.401,764.9,63331.9,40153.75,67.36,27.7,27.75
25.31972,80.47833,764.9,63331.9,40153.75,67.36,1.75,1.8
25.24361,80.47306,764.9,63331.9,40153.75,67.36,3.5,1.85
25.43111,80.47417,764.9,63331.9,40153.75,67.36,2.6,1.65
25.34556,80.41528,764.9,63331.9,40153.75,67.36,3.85,2.6
25.39028,80.51056,764.9,63331.9,40153.75,67.36,4.4,4.2
25.35639,80.49278,764.9,63331.9,40153.75,67.36,4.5,3.8
25.26528,80.42889,764.9,63331.9,40153.75,67.36,6.0,5.9
25.25861,80.43083,764.9,63331.9,40153.75,67.36,6.05,5.35
25.28528,80.40778,764.9,63331.9,40153.75,67.36,5.75,5.85
25.2725,80.39,764.9,63331.9,40153.75,67.36,13.2,14.48
25.2575,80.37417,764.9,63331.9,40153.75,67.36,2.0,2.0
25.24167,80.38472,764.9,63331.9,40153.75,67.36,27.2,28.1
25.24574,80.43213,764.9,63331.9,40153.75,67.36,0.04,0.3
25.24066,80.41407,764.9,63331.9,40153.75,67.36,2.2,0.5
25.19833,80.49583,764.9,63331.9,40153.75,67.36,2.25,2.85
25.34126,80.39271,764.9,63331.9,40153.75,67.36,2.3,2.35
25.2725,80.47278,764.9,63331.9,40153.75,67.36,2.4,1.6
25.37222,80.475,764.9,63331.9,40153.75,67.36,1.55,1.3
25.36528,80.46861,764.9,63331.9,40153.75,67.36,1.53,1.05
25.408,80.479,764.9,63331.9,40153.75,67.36,11.35,10.95
25.27694,80.55667,764.9,63331.9,40153.75,67.36,5.8,3.92
25.10667,80.48889,764.9,63331.9,40153.75,67.36,7.1,6.3
25.0017,80.46639,764.9,63331.9,40153.75,67.36,7.05,6.05
25.10667,80.48889,764.9,63331.9,40153.75,67.36,8.5,2.83
25.24028,80.65806,764.9,63331.9,40153.75,67.36,9.5,9.32
25.24167,80.65,764.9,63331.9,40153.75,67.36,9.8,9.83
25.135,80.39333,764.9,63331.9,40153.75,67.36,13.2,12.2
25.1019,80.51573,764.9,63331.9,40153.75,67.36,8.05,5.92
25.03861,80.33722,764.9,63331.9,40153.75,67.36,2.65,0.4
25.07096,80.37141,764.9,63331.9,40153.75,67.36,6.3,2.3
25.2358,80.5549,764.9,63331.9,40153.75,67.36,2.95,1.25
25.645,80.33222,764.9,63331.9,40153.75,67.36,5.2,0.77
25.76694,80.53333,764.9,63331.9,40153.75,67.36,17.35,16.7
25.69556,80.50111,764.9,63331.9,40153.75,67.36,15.47,15.76
25.60948,80.3964,764.9,63331.9,40153.75,67.36,15.31,13.22
25.615,80.54389,764.9,63331.9,40153.75,67.36,13.7,13.6
25.68611,80.61528,764.9,63331.9,40153.75,67.36,24.44,24.17
25.65056,80.45972,764.9,63331.9,40153.75,67.36,14.6,13.35
25.70083,80.46,764.9,63331.9,40153.75,67.36,22.62,23.08
25.70333,80.37944,764.9,63331.9,40153.75,67.36,14.71,14.95
25.34889,81.03056,764.9,39144.88,29977.54,81.79,3.0,3.05
25.16674,80.83243,764.9,39144.88,29977.54,81.79,6.55,7.7
25.18083,80.87472,764.9,39144.88,29977.54,81.79,8.25,8.15
25.2925,80.84722,764.9,39144.88,29977.54,81.79,6.15,5.25
25.33194,80.84528,764.9,39144.88,29977.54,81.79,8.35,8.15
25.20833,80.925,764.9,39144.88,29977.54,81.79,7.0,7.2
25.22861,80.8475,764.9,39144.88,29977.54,81.79,2.35,4.4
25.24206,80.92355,764.9,39144.88,29977.54,81.79,3.85,2.2
25.26417,80.99889,764.9,39144.88,29977.54,81.79,0.75,0.8
25.26528,80.83361,764.9,39144.88,29977.54,81.79,6.55,5.5
25.15724,80.72933,764.9,39144.88,29977.54,81.79,6.1,7.1
25.20704,80.85704,764.9,39144.88,29977.54,81.79,12.75,13.7
25.193,81.011,764.9,39144.88,29977.54,81.79,13.95,14.75
25.223,80.913,764.9,39144.88,29977.54,81.79,9.1,10.35
25.2,80.89361,764.9,39144.88,29977.54,81.79,6.45,5.35
25.267,80.835,764.9,39144.88,29977.54,81.79,3.5,3.2
25.282,80.921,764.9,39144.88,29977.54,81.79,11.7,19.2
25.24194,81.09139,764.9,39144.88,29977.54,81.79,11.0,7.0
25.225,81.04028,764.9,39144.88,29977.54,81.79,8.3,9.1
25.06528,81.09694,764.9,39144.88,29977.54,81.79,10.4,5.0
25.24861,81.0625,764.9,39144.88,29977.54,81.79,11.25,10.95
25.21194,81.0225,764.9,39144.88,29977.54,81.79,15.35,13.25
25.06528,81.09694,764.9,39144.88,29977.54,81.79,6.0,7.6
25.23413,81.08456,764.9,39144.88,29977.54,81.79,11.1,8.7
25.05485,81.04869,764.9,39144.88,29977.54,81.79,3.4,1.9
25.06667,81.1,764.9,39144.88,29977.54,81.79,9.0,9.6
25.161,81.032,764.9,39144.88,29977.54,81.79,15.8,11.2
25.083,81.132,764.9,39144.88,29977.54,81.79,9.2,7.9
25.20703,81.31764,764.9,39144.88,29977.54,81.79,20.05,13.89
25.2195,81.46927,764.9,39144.88,29977.54,81.79,9.43,9.1
25.23361,81.26944,764.9,39144.88,29977.54,81.79,5.6,3.93
25.24694,81.45,764.9,39144.88,29977.54,81.79,2.8,1.6
25.18989,81.50608,764.9,39144.88,29977.54,81.79,14.7,5.22
25.24361,81.3275,764.9,39144.88,29977.54,81.79,8.75,5.1
25.14043,81.45594,764.9,39144.88,29977.54,81.79,4.3,3.1
25.27028,81.31639,764.9,39144.88,29977.54,81.79,20.1,19.8
25.306,81.369,764.9,39144.88,29977.54,81.79,5.08,9.65
25.29729,81.33015,764.9,39144.88,29977.54,81.79,13.12,11.8
25.3202,81.3775,764.9,39144.88,29977.54,81.79,15.25,14.65
25.202,81.372,764.9,39144.88,29977.54,81.79,15.1,18.37
25.254,81.332,764.9,39144.88,29977.54,81.79,20.05,13.89
25.25157,81.20749,764.9,39144.88,29977.54,81.79,10.62,10.17
25.31169,81.24822,764.9,39144.88,29977.54,81.79,2.03,0.75
25.37361,81.14699,764.9,39144.88,29977.54,81.79,5.4,4.58
25.22833,81.15,764.9,39144.88,29977.54,81.79,10.9,12.8
25.2775,81.17833,764.9,39144.88,29977.54,81.79,5.9,6.3
25.36028,81.15333,764.9,39144.88,29977.54,81.79,4.5,5.9
25.24639,81.17194,764.9,39144.88,29977.54,81.79,8.35,8.45
25.29329,81.16242,764.9,39144.88,29977.54,81.79,2.03,0.75
25.36345,81.13819,764.9,39144.88,29977.54,81.79,7.85,8.2
25.27853,81.24481,764.9,39144.88,29977.54,81.79,17.2,15.1
25.349,81.127,764.9,39144.88,29977.54,81.79,13.95,13.5
25.365,81.151,764.9,39144.88,29977.54,81.79,19.5,18.5
25.282,81.205,764.9,39144.88,29977.54,81.79,13.3,13.48
25.73571,79.9939,764.9,45204.45,30940.61,72.05,6.55,5.75
25.66083,80.03167,764.9,45204.45,30940.61,72.05,4.25,5.9
25.56389,80.06778,764.9,45204.45,30940.61,72.05,4.3,3.7
25.71461,79.99654,764.9,45204.45,30940.61,72.05,6.15,7.8
25.64833,79.97667,764.9,45204.45,30940.61,72.05,8.98,8.48
25.71333,80.19472,764.9,45204.45,30940.61,72.05,1.37,1.75
25.66444,79.97472,764.9,45204.45,30940.61,72.05,6.75,4.95
25.54667,80.10389,764.9,45204.45,30940.61,72.05,4.05,3.65
25.60306,80.16278,764.9,45204.45,30940.61,72.05,14.33,14.1
25.62876,80.16314,764.9,45204.45,30940.61,72.05,16.9,13.4
25.72361,80.09139,764.9,45204.45,30940.61,72.05,20.7,18.6
25.76111,79.93,764.9,45204.45,30940.61,72.05,11.46,10.23
25.73389,79.89333,764.9,45204.45,30940.61,72.05,5.15,4.8
25.661,79.844,764.9,45204.45,30940.61,72.05,9.9,9.7
25.80806,79.61944,764.9,45204.45,30940.61,72.05,15.1,19.1
25.75639,79.73028,764.9,45204.45,30940.61,72.05,5.4,5.8
25.80917,79.79417,764.9,45204.45,30940.61,72.05,17.7,18.4
25.77695,79.68024,764.9,45204.45,30940.61,72.05,29.7,30.3
25.83944,79.64083,764.9,45204.45,30940.61,72.05,2.84,2.3
25.915,80.14722,764.9,45204.45,30940.61,72.05,12.15,11.9
25.74611,80.2125,764.9,45204.45,30940.61,72.05,8.9,10.18
25.85083,80.17722,764.9,45204.45,30940.61,72.05,9.8,9.5
25.91361,80.21583,764.9,45204.45,30940.61,72.05,19.7,19.1
25.83,79.9475,764.9,45204.45,30940.61,72.05,21.0,20.5
25.87194,80.23556,764.9,45204.45,30940.61,72.05,21.4,21.45
25.86417,80.05528,764.9,45204.45,30940.61,72.05,19.5,20.0
25.90139,80.23417,764.9,45204.45,30940.61,72.05,21.95,22.0
25.761,80.218,764.9,45204.45,30940.61,72.05,20.2,20.0
25.927,80.156,764.9,45204.45,30940.61,72.05,17.9,17.2
25.345,78.52472,764.9,89387.63,42157.15,49.65,3.18,2.75
25.45417,78.56667,764.9,89387.63,42157.15,49.65,3.33,3.39
25.33444,78.5225,764.9,89387.63,42157.15,49.65,6.13,6.53
25.34556,78.5,764.9,89387.63,42157.15,49.65,5.75,7.61
25.46056,78.465,764.9,89387.63,42157.15,49.65,4.9,4.9
25.36278,78.41,764.9,89387.63,42157.15,49.65,6.65,7.09
25.33583,78.41167,764.9,89387.63,42157.15,49.65,6.02,8.52
25.4675,78.45333,764.9,89387.63,42157.15,49.65,6.9,9.83
25.40778,78.34778,764.9,89387.63,42157.15,49.65,8.93,10.28
25.42333,78.40194,764.9,89387.63,42157.15,49.65,8.8,8.5
25.43583,78.39194,764.9,89387.63,42157.15,49.65,8.15,7.97
25.23833,78.48333,764.9,89387.63,42157.15,49.65,2.42,4.88
25.23303,78.45175,764.9,89387.63,42157.15,49.65,14.39,11.55
25.25392,78.46054,764.9,89387.63,42157.15,49.65,5.87,4.28
25.46142,78.43137,764.9,89387.63,42157.15,49.65,8.6,8.4
25.47194,78.42139,764.9,89387.63,42157.15,49.65,5.76,5.02
25.20766,78.45233,764.9,89387.63,42157.15,49.65,6.21,5.57
25.50091,78.46979,764.9,89387.63,42157.15,49.65,14.54,15.9
25.33583,78.40167,764.9,89387.63,42157.15,49.65,8.07,7.1
25.27931,79.12117,764.9,89387.63,42157.15,49.65,8.11,8.02
25.39667,79.16333,764.9,89387.63,42157.15,49.65,8.45,7.75
25.38611,79.13389,764.9,89387.63,42157.15,49.65,4.97,6.65
25.20222,79.15444,764.9,89387.63,42157.15,49.65,5.26,6.75
25.24722,79.1425,764.9,89387.63,42157.15,49.65,12.14,15.14
24.92944,78.37694,764.9,42126.08,31348.86,78.33,5.8,6.27
25.07083,78.56417,764.9,42126.08,31348.86,78.33,6.67,5.92
24.97389,78.36167,764.9,42126.08,31348.86,78.33,2.95,3.68
25.03333,78.43167,764.9,42126.08,31348.86,78.33,1.75,1.9
24.98694,78.62722,764.9,42126.08,31348.86,78.33,8.77,5.09
24.99611,78.37389,764.9,42126.08,31348.86,78.33,9.44,8.63
25.06556,78.45306,764.9,42126.08,31348.86,78.33,4.93,4.2
25.05361,78.48806,764.9,42126.08,31348.86,78.33,5.65,6.3
24.97376,78.33806,764.9,42126.08,31348.86,78.33,8.65,6.52
25.11214,78.49236,764.9,42126.08,31348.86,78.33,9.9,7.72
25.09194,78.59194,764.9,42126.08,31348.86,78.33,8.46,7.95
24.95,78.63694,764.9,42126.08,31348.86,78.33,9.3,10.73
24.92944,78.37694,764.9,42126.08,31348.86,78.33,10.04,8.05
25.042,78.508,764.9,42126.08,31348.86,78.33,7.0,7.27
25.4,79.75,764.9,22886.46,19083.79,87.77,4.2,5.36
25.44833,79.79222,764.9,22886.46,19083.79,87.77,4.6,4.6
25.525,79.875,764.9,22886.46,19083.79,87.77,5.35,5.95
25.54167,79.91667,764.9,22886.46,19083.79,87.77,4.4,4.75
25.45528,79.76139,764.9,22886.46,19083.79,87.77,5.35,4.4
25.39274,79.74753,764.9,22886.46,19083.79,87.77,4.72,4.35
25.40957,79.7412,764.9,22886.46,19083.79,87.77,4.45,4.87
25.50056,79.69361,764.9,22886.46,19083.79,87.77,7.43,6.5
25.35222,79.74722,764.9,22886.46,19083.79,87.77,6.0,6.0
25.32389,79.75,764.9,22886.46,19083.79,87.77,10.15,10.9
25.32744,79.7664,764.9,22886.46,19083.79,87.77,9.4,8.95
25.31972,79.74528,764.9,22886.46,19083.79,87.77,6.9,5.0
25.27028,79.57778,764.9,22886.46,19083.79,87.77,4.22,2.82
25.19528,79.52333,764.9,22886.46,19083.79,87.77,9.2,9.67
25.31667,79.65,764.9,22886.46,19083.79,87.77,7.1,5.5
25.22361,79.55083,764.9,22886.46,19083.79,87.77,4.4,4.35
25.27778,79.59444,764.9,22886.46,19083.79,87.77,6.2,6.92
25.26944,79.56,764.9,22886.46,19083.79,87.77,6.15,6.26
25.23778,79.62472,764.9,22886.46,19083.79,87.77,8.9,8.3
25.17378,79.43549,764.9,22886.46,19083.79,87.77,8.8,9.05
25.22122,79.75817,764.9,22886.46,19083.79,87.77,6.0,6.3
25.47516,80.01046,764.9,22886.46,19083.79,87.77,7.1,7.5
25.46528,80.01,764.9,22886.46,19083.79,87.77,5.45,5.6
25.13444,79.77333,764.9,22886.46,19083.79,87.77,7.45,8.1
25.34073,79.79209,764.9,22886.46,19083.79,87.77,5.65,5.75
25.41598,79.98033,764.9,22886.46,19083.79,87.77,7.0,7.65
25.19427,79.77905,764.9,22886.46,19083.79,87.77,6.9,7.2
25.13707,79.70916,764.9,22886.46,19083.79,87.77,7.5,7.75
25.32722,79.92722,764.9,22886.46,19083.79,87.77,6.2,6.6
25.28464,79.92701,764.9,22886.46,19083.79,87.77,6.15,6.55
25.4,80.08306,764.9,22886.46,19083.79,87.77,4.1,4.6
25.419,80.044,764.9,22886.46,19083.79,87.77,6.9,8.3
25.492,80.123,764.9,22886.46,19083.79,87.77,6.4,6.45
25.196,79.771,764.9,22886.46,19083.79,87.77,7.45,7.2
25.41194,79.41472,764.9,22886.46,19083.79,87.77,10.45,11.2
25.38365,79.46035,764.9,22886.46,19083.79,87.77,27.0,7.6
25.40639,79.46444,764.9,22886.46,19083.79,87.77,10.9,9.55
25.4086,79.46989,764.9,22886.46,19083.79,87.77,14.9,14.3
25.35333,79.30139,764.9,22886.46,19083.79,87.77,8.02,5.38
25.42806,79.46833,764.9,22886.46,19083.79,87.77,6.23,7.58
25.31444,79.355,764.9,22886.46,19083.79,87.77,6.1,3.95
25.31419,79.36714,764.9,22886.46,19083.79,87.77,4.6,6.9
28.85199,77.73829,764.9,76423.22,60428.57,84.01,17.44,17.5
28.8425,77.82056,764.9,76423.22,60428.57,84.01,16.74,17.14
28.82869,77.79167,764.9,76423.22,60428.57,84.01,17.6,17.71
28.78427,77.75602,764.9,76423.22,60428.57,84.01,16.03,16.3
28.79028,77.75972,764.9,76423.22,60428.57,84.01,17.78,17.6
28.89957,77.78934,764.9,76423.22,60428.57,84.01,18.58,18.93
28.88343,77.78826,764.9,76423.22,60428.57,84.01,18.58,18.93
28.875,77.728,764.9,76423.22,60428.57,84.01,22.47,22.97
28.90364,77.80148,764.9,76423.22,60428.57,84.01,17.9,18.61
29.03639,77.77472,764.9,76423.22,60428.57,84.01,16.6,16.62
28.98,77.80889,764.9,76423.22,60428.57,84.01,19.1,19.45
28.9525,77.77972,764.9,76423.22,60428.57,84.01,20.07,20.3
28.9953,77.78919,764.9,76423.22,60428.57,84.01,17.33,17.78
29.03642,77.80054,764.9,76423.22,60428.57,84.01,15.68,16.78
29.00448,77.77578,764.9,76423.22,60428.57,84.01,20.48,20.65
29.00862,77.81703,764.9,76423.22,60428.57,84.01,18.43,18.52
28.89812,77.82181,764.9,76423.22,60428.57,84.01,19.08,19.24
28.92166,77.81552,764.9,76423.22,60428.57,84.01,18.72,18.79
29.037,77.759,764.9,76423.22,60428.57,84.01,18.9,19.45
29.06405,77.7972,764.9,76423.22,60428.57,84.01,14.38,14.15
29.32,77.458,764.9,113168.8,76895.51,71.52,27.3,28.09
29.3,77.408,764.9,113168.8,76895.51,71.52,26.73,27.63
29.34861,77.29778,764.9,42515.34,44128.66,109.26,15.52,14.93
